label,message,char_count,word_count,avg_word_length,exclamation_count,financial_words,urgency_words,action_words,phone_numbers,urls,emoji_count,slang_score,language_mix_ratio,capitalization_ratio,profanity_count,url_is_suspicious,url_is_registered,platform,sender_type
spam,Limited drop: 90% off airpods clone — visit https://amazon.com/deal T&C apply,77,14,4.143,0,0,1,0,0,1,0,0,0,0.039,0,0,1,SMS,user
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Instagram,business
spam,Earn $100/week from phone. Apply: tiny.one/drops 💸,50,9,4.111,0,0,0,0,0,1,1,0,0,0.04,0,1,0,Email,unknown
ham,u coming to the party tonight? it's gonna be lit 🎁,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,business
ham,"send the notes pls, i missed lecture :( https://brand.com/redeem",64,11,4.364,0,0,0,2,0,1,0,0,0,0,0,1,1,WhatsApp,unknown
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,business
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
spam,Limited drop: 90% off gift card — visit https://brand.com/redeem T&C apply,74,14,3.929,0,1,1,1,0,1,0,0,0,0.041,0,1,1,SMS,unknown
spam,Verify your YouTube account: rb.gy/claim (OTP: 2W2SOZ) ⚠️,57,9,4.667,0,0,0,1,0,1,1,0,0,0.175,0,1,0,Telegram,business
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,user
spam,Get followers — boost package ₹2000 followers: bit.ly/fomo 🚀,60,9,5.111,0,0,0,0,0,1,1,0,0,0.017,0,1,0,SMS,unknown
ham,u still down for movie? tickets at 7 पनि,40,9,3.333,0,0,0,0,0,0,0,0,0.1,0,0,0,0,Telegram,user
spam,Earn 100 followers/week from phone. Apply: https://spotify.com/promo 💸,70,11,4.909,0,0,0,0,0,1,1,0,0,0.029,0,0,1,Telegram,unknown
spam,Win NFT mint pass! Go bit.ly/fomo now. Only for followers of @Trendify 🔥,72,14,3.857,1,1,1,0,0,1,1,0,0,0.097,0,1,0,WhatsApp,unknown
spam,Earn 100 followers/week from phone. Apply: https://spotify.com/promo 💸,70,11,4.909,0,0,0,0,0,1,1,0,0,0.029,0,0,1,SMS,user
spam,Verify your ShopNow account: rb.gy/claim (OTP: KANIZC) ⚠️,57,9,4.667,0,0,0,1,0,1,1,0,0,0.211,0,1,0,Email,business
spam,Earn 100 followers/week from phone. Apply: tiny.one/drops 💸,59,10,4.6,0,0,0,0,0,1,1,0,0,0.034,0,1,0,SMS,user
ham,"brb, stuck in class rn. ttyl 🤯",30,6,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,Telegram,unknown
spam,FREE VIP — use KQ4U1M at rb.gy/claim 🤯 limited 1 per user,57,12,3.5,0,1,1,1,0,1,0,0,0,0.193,0,1,0,Email,unknown
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
spam,FLASH GIVEAWAY! RT + click rb.gy/claim to enter. Winners tonight!,65,11,4.545,2,0,0,2,0,1,0,0,0,0.246,0,1,0,Telegram,user
spam,Verify bank details: https://brand.com/23add2 — failure to verify may freeze account 😱,86,13,5.154,0,1,0,0,0,1,1,0,0,0.012,0,0,1,WhatsApp,verified
spam,Verify bank details: https://brand.com/redeem — failure to verify may freeze account 😱,86,13,5.154,0,1,0,1,0,1,1,0,0,0.012,0,1,1,Telegram,unknown
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol ठिक छ,52,13,2.923,0,0,0,0,0,0,0,1,0.103,0,0,0,0,Telegram,unknown
spam,Earn $50/week from phone. Apply: linktr.ee/deal 💸,49,9,4,0,0,0,0,0,1,1,0,0,0.041,0,1,0,WhatsApp,unknown
spam,FLASH GIVEAWAY! RT + click https://amazon.com/deal to enter. Winners tonight!,77,12,4.917,2,0,0,1,0,1,0,0,0,0.208,0,0,1,WhatsApp,business
spam,Get followers — boost package 100 followers followers: https://example.com/offer 🚀,82,11,5.909,0,1,0,0,0,1,1,0,0,0.012,0,0,1,SMS,user
spam,🔥 Drop alert! Exclusive drip bundle on @Beatly. Claim: go.shop/claim 🚀,70,11,4.727,1,0,0,2,0,1,2,0,0,0.057,0,1,0,WhatsApp,unknown
spam,Verify bank details: https://spotify.com/promo — failure to verify may freeze account ⚠️,88,13,5.231,0,1,0,0,0,1,1,0,0,0.011,0,0,1,Instagram,unknown
ham,u coming to the party tonight? it's gonna be lit 🚀 https://amazon.com/yourorder,79,15,4,0,0,0,0,0,1,1,1,0,0,0,0,1,SMS,business
spam,Claim your gift: tiny.one/drops code RM0JIB 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.133,0,1,0,Telegram,business
spam,TXT WIN to 41701 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,Instagram,unknown
spam,Limited drop: 90% off rare NFT — visit linktr.ee/deal T&C apply,63,13,3.615,0,0,1,0,0,1,0,0,0,0.095,0,1,0,Telegram,unknown
spam,Parcel held — release with link https://brand.com/redeem or call 51135 to avoid return 🚀,88,15,4.533,0,0,0,2,1,1,1,0,0,0.011,0,1,1,Telegram,unknown
spam,Congrats! 🎉 You won ₹2000 via SnapGram. Tap linktr.ee/deal to claim. OTP: DIZORU,80,14,4.286,1,0,0,2,0,1,1,0,0,0.175,0,1,0,Instagram,user
ham,"omw to ur place, 10 min 😱 https://amazon.com/yourorder",54,10,4,0,0,0,0,0,1,1,1,0,0,0,0,1,WhatsApp,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol https://amazon.com/deal ठीक छ,76,17,3.294,0,0,0,0,0,1,0,1,0.07,0,0,0,1,Instagram,business
spam,Congrats! 🎉 You won 50 followers via Instagram. Tap t.ly/win to claim. OTP: CHUJQZ,82,15,4.133,1,1,0,2,0,1,1,0,0,0.159,0,1,0,SMS,unknown
ham,u still down for movie? tickets at 7 धेरै राम्रो,48,13,2.538,0,0,0,0,0,0,0,0,0.27,0,0,0,0,Telegram,user
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,user
spam,Verify bank details: linktr.ee/deal — failure to verify may freeze account 😩,76,12,5,0,1,0,0,0,1,1,0,0,0.013,0,1,0,Instagram,user
spam,Win NFT mint pass! Go rb.gy/claim now. Only for followers of @HypeStore 🔥,73,14,3.929,1,1,1,1,0,1,1,0,0,0.11,0,1,0,Instagram,business
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,registered_business
spam,Parcel held — release with link go.shop/claim or call 73410 to avoid return 💸,77,14,4.286,0,0,0,2,1,1,1,0,0,0.013,0,1,0,SMS,unknown
ham,screenshot ur notes and send pls ठिक छ,38,9,3.333,0,0,0,1,0,0,0,0,0.129,0,0,0,0,WhatsApp,user
ham,"brb, stuck in class rn. ttyl 😂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,verified
spam,FLASH GIVEAWAY! RT + click bit.ly/fomo to enter. Winners tonight!,65,11,4.545,2,0,0,1,0,1,0,0,0,0.246,0,1,0,SMS,user
spam,FLASH GIVEAWAY! RT + click go.shop/claim to enter. Winners tonight!,67,11,4.727,2,0,0,2,0,1,0,0,0,0.239,0,1,0,Email,unknown
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
spam,Verify your ShopNow account: bit.ly/fomo (OTP: IWN6X7) ⚠️,57,9,4.667,0,0,0,0,0,1,1,0,0,0.175,0,1,0,WhatsApp,unknown
ham,happy bday!!! gonna cake u later 🎁,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,registered_business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
ham,"group study at my place 4pm, bring laptop ठिक छ",47,11,3.273,0,0,0,0,0,0,0,0,0.111,0,0,0,0,WhatsApp,unknown
spam,Claim your gift: t.ly/win code 76DUZ4 🎁,39,8,3.625,0,2,0,1,0,1,1,0,0,0.103,0,1,0,WhatsApp,business
spam,Influencer collab — DM YES or check https://spotify.com/promo ✨ @GlowUp,71,11,4.909,0,0,0,1,0,1,1,1,0,0.113,0,0,1,SMS,registered_business
ham,"tysm for today, had so much fun ❤️ https://amazon.com/deal",58,11,3.818,0,0,1,0,0,1,1,0,0,0,0,0,1,SMS,registered_business
ham,"omw to ur place, 10 min ⚠️",26,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,business
spam,Claim your gift: linktr.ee/deal code GTOHJC 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.156,0,1,0,Instagram,business
spam,Congrats! 🎉 You won $50 via WhatsApp. Tap https://amazon.com/deal to claim. OTP: E5TLWV,87,15,4.267,1,0,0,2,0,1,1,0,0,0.149,0,0,1,Instagram,unknown
spam,Verify bank details: tiny.one/drops — failure to verify may freeze account 🚀,76,12,5,0,1,0,0,0,1,1,0,0,0.013,0,1,0,Telegram,verified
ham,lol that meme had me dead 💸 send it again धेरै राम्रो,53,14,2.571,0,0,0,1,0,0,1,0,0.244,0,0,0,0,Email,business
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,user
spam,🔥 Drop alert! Exclusive drip bundle on @VibeLabs. Claim: go.shop/claim 😩,72,11,4.909,1,0,0,2,0,1,2,0,0,0.069,0,1,0,WhatsApp,user
spam,FREE VIP — use Z0CQ8C at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.155,0,0,1,Telegram,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol,46,10,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,WhatsApp,business
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,Low-key insane cashback $50 when you shop at rb.gy/claim 💸 use 7TVPS8,69,14,3.786,0,1,0,1,0,1,1,0,0,0.072,0,1,0,Instagram,verified
ham,"brb, stuck in class rn. ttyl 🙂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Instagram,business
ham,lol that meme had me dead ⚠️ send it again,42,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,Instagram,business
spam,FLASH GIVEAWAY! RT + click linktr.ee/deal to enter. Winners tonight!,68,11,4.818,2,0,0,1,0,1,0,0,0,0.235,0,1,0,Email,user
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,SMS,unknown
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,registered_business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,"omw to ur place, 10 min 🤯 पनि",29,7,2.714,0,0,0,0,0,0,0,1,0.167,0,0,0,0,WhatsApp,unknown
spam,Claim your gift: https://example.com/offer code PYBNP9 🎁,56,9,4.778,0,2,0,1,0,1,1,0,0,0.107,0,0,1,Telegram,verified
ham,"group study at my place 4pm, bring laptop धेरै राम्रो",53,13,2.923,0,0,0,0,0,0,0,0,0.238,0,0,0,0,Telegram,unknown
spam,Limited drop: 90% off phone skin — visit rb.gy/claim T&C apply,62,13,3.538,0,0,1,1,0,1,0,0,0,0.048,0,1,0,Instagram,user
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,SMS,business
spam,TXT WIN to 97436 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,Email,unknown
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,business
ham,lol that meme had me dead 💸 send it again ठिक छ,47,12,2.833,0,0,0,1,0,0,1,0,0.114,0,0,0,0,Telegram,unknown
spam,FREE VIP — use S9NEV5 at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.155,0,0,1,Email,unknown
spam,TXT WIN to 95052 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,Instagram,user
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
ham,"brb, stuck in class rn. ttyl 🙂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Instagram,verified
ham,u still down for movie? tickets at 7 https://example.com/offer,62,12,4,0,1,0,0,0,1,0,0,0,0,0,0,1,Telegram,registered_business
spam,Claim your gift: https://example.com/offer code EMRZRZ 🎁,56,9,4.778,0,2,0,1,0,1,1,0,0,0.125,0,0,1,Telegram,registered_business
spam,FREE VIP — use 9W225R at tiny.one/drops 🤯 limited 1 per user,60,12,3.75,0,1,1,0,0,1,0,0,0,0.15,0,1,0,SMS,unknown
ham,lol that meme had me dead 💸 send it again,41,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,SMS,user
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Telegram,business
ham,pls pick up milk + eggs on ur way home? https://amazon.com/yourorder,68,13,3.923,0,0,0,0,0,1,0,0,0,0,0,0,1,WhatsApp,unknown
spam,FREE VIP — use UFS3UV at bit.ly/fomo 🤯 limited 1 per user,57,12,3.5,0,1,1,0,0,1,0,0,0,0.211,0,1,0,Telegram,user
spam,FREE VIP — use WTWGNQ at t.ly/win 🤯 limited 1 per user,54,12,3.25,0,2,1,0,0,1,0,0,0,0.241,0,1,0,Telegram,business
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,"save this song, it's been on repeat 🎧 ठिक छ",43,11,2.727,0,0,0,0,0,0,1,0,0.129,0,0,0,0,Email,business
spam,Low-key insane cashback Rs.500 when you shop at https://amazon.com/deal 💸 use 624F96,84,16,4.062,0,2,0,0,0,1,1,0,0,0.036,0,0,1,Email,unknown
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Telegram,business
ham,u still down for movie? tickets at 7,36,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,user
ham,happy bday!!! gonna cake u later 🙂,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,unknown
ham,we're meeting at 6pm at the usual spot. don't be late पनि,57,14,3,0,0,0,0,0,0,0,0,0.071,0,0,0,0,Instagram,business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,verified
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,Claim your gift: https://spotify.com/promo code INMVSZ 🎁,56,9,4.778,0,1,0,1,0,1,1,0,0,0.125,0,0,1,Email,user
ham,we're meeting at 6pm at the usual spot. don't be late पनि,57,14,3,0,0,0,0,0,0,0,0,0.071,0,0,0,0,SMS,registered_business
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,user
spam,Get followers — boost package 100 followers followers: https://brand.com/redeem 🚀,81,11,5.818,0,0,0,1,0,1,1,0,0,0.012,0,1,1,SMS,user
spam,Limited drop: 90% off airpods clone — visit https://brand.com/redeem T&C apply,78,14,4.214,0,0,1,1,0,1,0,0,0,0.038,0,1,1,WhatsApp,user
ham,omggg they released season 3!! when r we watching? https://amazon.com/deal,74,13,4.385,2,0,0,0,0,1,0,0,0,0,0,0,1,Telegram,registered_business
spam,Claim your gift: linktr.ee/deal code BRDNNI 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.156,0,1,0,Email,unknown
spam,FREE VIP — use LPFJMZ at https://spotify.com/promo 🤯 limited 1 per user,71,13,4.077,0,1,1,0,0,1,0,0,0,0.183,0,0,1,Telegram,unknown
ham,"tysm for today, had so much fun ❤️ ठिक छ",40,10,2.7,0,0,1,0,0,0,1,0,0.143,0,0,0,0,Instagram,unknown
spam,Congrats! 🎉 You won $100 via ShopNow. Tap rb.gy/claim to claim. OTP: 6EJERZ,75,14,3.929,1,0,0,3,0,1,1,0,0,0.173,0,1,0,SMS,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,user
spam,Congrats! 🎉 You won 100 followers via WhatsApp. Tap t.ly/win to claim. OTP: WR5JUS,82,15,4.133,1,1,0,2,0,1,1,0,0,0.159,0,1,0,Telegram,unknown
spam,🔥 Drop alert! Exclusive rare NFT on @Beatly. Claim: https://example.com/offer 🎉,79,12,4.833,1,1,0,1,0,1,2,0,0,0.089,0,0,1,SMS,verified
ham,"save this song, it's been on repeat 🎧 ठीक छ",43,11,2.727,0,0,0,0,0,0,1,0,0.129,0,0,0,0,Instagram,unknown
ham,we're meeting at 6pm at the usual spot. don't be late ठीक छ,59,16,2.688,0,0,0,0,0,0,0,0,0.093,0,0,0,0,WhatsApp,unknown
spam,Influencer collab — DM YES or check linktr.ee/deal ✨ @HypeStore,63,10,4.9,0,0,0,1,0,1,1,1,0,0.127,0,1,0,Instagram,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,user
spam,Earn 50 followers/week from phone. Apply: rb.gy/claim 💸,55,10,4.2,0,0,0,1,0,1,1,0,0,0.036,0,1,0,Email,unknown
ham,u coming to the party tonight? it's gonna be lit 🔥,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,registered_business
ham,"ma tard hunchu, 20 min delay. sorry yaar 🔥",42,8,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,user
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,business
spam,🔥 Drop alert! Exclusive gift card on @Gramify. Claim: https://brand.com/redeem 😂,80,12,4.917,1,1,0,2,0,1,2,0,0,0.05,0,1,1,Email,user
spam,Limited drop: 90% off rare NFT — visit https://example.com/offer T&C apply,74,14,3.929,0,1,1,0,0,1,0,0,0,0.081,0,0,1,Instagram,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Telegram,business
spam,Limited drop: 90% off concert tix — visit t.ly/win T&C apply,60,13,3.385,0,1,1,0,0,1,0,0,0,0.05,0,1,0,SMS,user
spam,Win NFT mint pass! Go rb.gy/claim now. Only for followers of @GlowUp 🔥,70,14,3.714,1,1,1,1,0,1,1,0,0,0.114,0,1,0,Instagram,unknown
ham,omggg they released season 3!! when r we watching? ठीक छ,56,12,3.5,2,0,0,0,0,0,0,0,0.095,0,0,0,0,Email,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,SMS,unknown
spam,Earn 50 followers/week from phone. Apply: https://example.com/offer 💸,69,11,4.818,0,1,0,0,0,1,1,0,0,0.029,0,0,1,Instagram,unknown
spam,🔥 Drop alert! Exclusive sneaker drop on @Beatly. Claim: https://spotify.com/promo 😂,83,12,5.167,1,0,0,1,0,1,2,0,0,0.048,0,0,1,Email,user
spam,Earn 100 followers/week from phone. Apply: tiny.one/drops 💸,59,10,4.6,0,0,0,0,0,1,1,0,0,0.034,0,1,0,Email,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol,46,10,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,SMS,unknown
spam,Low-key insane cashback $100 when you shop at https://unknownsite.xyz/3d4cb2 💸 use RM9G5J,89,15,4.667,0,1,0,0,0,1,1,0,0,0.056,0,0,0,SMS,user
spam,Get followers — boost package $100 followers: t.ly/win 🚀,56,9,4.667,0,1,0,0,0,1,1,0,0,0.018,0,1,0,WhatsApp,unknown
spam,Low-key insane cashback 100 followers when you shop at go.shop/claim 💸 use 5QD1T9,81,15,4.333,0,1,0,1,0,1,1,0,0,0.049,0,1,0,WhatsApp,unknown
spam,Earn Rs.500/week from phone. Apply: https://brand.com/redeem 💸,62,11,4.182,0,1,0,1,0,1,1,0,0,0.048,0,1,1,Instagram,business
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,user
spam,FLASH GIVEAWAY! RT + click https://offer-now.org/bcd3d4 to enter. Winners tonight!,82,13,4.846,2,1,1,1,0,1,0,0,0,0.195,0,0,0,SMS,business
spam,FREE VIP — use 0H7PZ8 at t.ly/win 🤯 limited 1 per user,54,12,3.25,0,2,1,0,0,1,0,0,0,0.185,0,1,0,SMS,business
spam,Limited drop: 90% off gift card — visit bit.ly/fomo T&C apply,61,13,3.462,0,1,1,0,0,1,0,0,0,0.049,0,1,0,WhatsApp,unknown
spam,Verify your WhatsApp account: bit.ly/fomo (OTP: JI3IC8) ⚠️,58,9,4.778,0,0,0,0,0,1,1,0,0,0.172,0,1,0,WhatsApp,business
ham,screenshot ur notes and send pls https://amazon.com/deal धेरै राम्रो,68,15,3.333,0,0,0,1,0,1,0,0,0.182,0,0,0,1,WhatsApp,unknown
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,business
ham,"omw to ur place, 10 min 💸",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,WhatsApp,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,user
spam,Congrats! 🎉 You won Rs.500 via Instagram. Tap tiny.one/drops to claim. OTP: EVOK67,82,15,4.133,1,1,0,2,0,1,1,0,0,0.146,0,1,0,Instagram,unknown
spam,Earn ₹2000/week from phone. Apply: linktr.ee/deal 💸,51,9,4.222,0,0,0,0,0,1,1,0,0,0.039,0,1,0,Email,user
spam,Verify your Spotify account: linktr.ee/deal (OTP: M25Y0V) ⚠️,60,9,5,0,0,0,0,0,1,1,0,0,0.133,0,1,0,Instagram,user
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,user
spam,Limited drop: 90% off sneaker drop — visit tiny.one/drops T&C apply,67,13,3.923,0,0,1,0,0,1,0,0,0,0.045,0,1,0,Email,unknown
spam,Get followers — boost package 50 followers followers: t.ly/win 🚀,64,10,5,0,1,0,0,0,1,1,0,0,0.016,0,1,0,Instagram,user
ham,"send the notes pls, i missed lecture :( ठीक छ",45,10,3.2,0,0,0,1,0,0,0,0,0.121,0,0,0,0,Instagram,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,Telegram,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,omggg they released season 3!! when r we watching? धेरै राम्रो,62,14,3.143,2,0,0,0,0,0,0,0,0.208,0,0,0,0,SMS,business
spam,Verify bank details: bit.ly/fomo — failure to verify may freeze account 🎉,73,12,4.75,0,1,0,0,0,1,1,0,0,0.014,0,1,0,WhatsApp,user
spam,Claim your gift: https://brand.com/redeem code XJHKJ7 🎁,55,9,4.667,0,1,0,2,0,1,1,0,0,0.109,0,1,1,Telegram,verified
spam,Low-key insane cashback Rs.500 when you shop at https://spotify.com/promo 💸 use S6E1VB,86,16,4.188,0,2,0,0,0,1,1,0,0,0.07,0,0,1,Instagram,user
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,WhatsApp,business
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,business
spam,Get followers — boost package ₹2000 followers: bit.ly/fomo 🚀,60,9,5.111,0,0,0,0,0,1,1,0,0,0.017,0,1,0,SMS,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol,46,10,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,WhatsApp,registered_business
spam,FREE VIP — use 61L09N at t.ly/win 🤯 limited 1 per user,54,12,3.25,0,2,1,0,0,1,0,0,0,0.167,0,1,0,WhatsApp,business
spam,Earn Rs.500/week from phone. Apply: https://amazon.com/deal 💸,61,11,4.091,0,1,0,0,0,1,1,0,0,0.049,0,0,1,Email,unknown
spam,Congrats! 🎉 You won Rs.500 via Instagram. Tap go.shop/claim to claim. OTP: BQFIH5,81,15,4.067,1,1,0,3,0,1,1,0,0,0.16,0,1,0,Telegram,unknown
ham,"omw to ur place, 10 min 🎉",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,user
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,SMS,unknown
ham,happy bday!!! gonna cake u later 🙂,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,SMS,unknown
spam,Verify your Instagram account: go.shop/claim (OTP: B459HK) ⚠️,61,9,5.111,0,0,0,1,0,1,1,0,0,0.131,0,1,0,SMS,user
ham,"brb, stuck in class rn. ttyl 🔥",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,WhatsApp,business
ham,"brb, stuck in class rn. ttyl 😂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,business
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,business
spam,Win NFT mint pass! Go https://example.com/offer now. Only for followers of @ChaatApp 🔥,86,15,4.333,1,2,1,0,0,1,1,0,0,0.093,0,0,1,SMS,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,user
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,registered_business
spam,Verify your SnapGram account: go.shop/claim (OTP: 8PN55K) ⚠️,60,9,5,0,0,0,1,0,1,1,0,0,0.15,0,1,0,Email,user
